hub_id,company_name,sido,address,matched_address,lat,lon,area_m2,fixed_cost,capacity_tons,storage_item,일반창고면적,냉동냉장창고면적,보관장소면적
WH_00387,한국일본통운 주식회사,경기도,"경기도 용인시 처인구 중부대로1576번길 16, 지오앤에스 용인물류센터 A5동 2층 (마평동)",경기 용인시 처인구 중부대로1576번길 16,37.2312297127392,127.221000853478,4856.0,4856000.0,485600.0,"전자 센서, 전자 케이블 등",4856,0,0
WH_00392,삼양마린(주),경상남도,경상남도 창원시 진해구 행암로92번안길 30 (장천동),경남 창원시 진해구 행암로92번안길 30,35.1299618099134,128.698821019489,1130.0,1130000.0,113000.0,"타이어칩, 고철재",1130,0,0
WH_00393,한솔로지스유 주식회사,경기도,경기도 화성시 만세구 팔탄면 3.1만세로 625-23,경기 화성시 만세구 팔탄면 3.1만세로 625-23,37.1067410612138,126.866053700713,35688.0,35688000.0,3568800.0,종이류(지류),35688,0,0
WH_00394,(주)푸르내 영광지점,전라남도,전라남도 영광군 대마면 전기차로 126,전남 영광군 대마면 전기차로 126,35.2861612242406,126.576969293715,6594.56,6594559.999999999,659456.0,"김치, 영념장, 소스, 시레기, 배추, 무, 고추가루, 된장, 간장 등",720,874.56,5000
WH_00395,주식회사 박스풀,경기도,경기도 광주시 오포로 673-41 (추자동),경기 광주시 오포로 673-41,37.3567107504915,127.21133744688,4534.969999999999,4534969.999999999,453497.0,"생활용품, 소형가전, 화장품 등",2372.14,0,2162.83
WH_00396,제트로직스 주식회사,경기도,"경기도 김포시 양촌읍 황금로 299, 6,7(1/2)층",,37.4138,127.5183,8110.8,8110800.0,811080.0,화물운송,8110.8,0,0
WH_00397,에스에프익스프레스코리아(주),인천광역시,인천광역시 중구 영종순환로900번길 30 (운북동),인천 중구 영종순환로900번길 30,37.5110358227268,126.497920572084,39812.51,39812510.0,3981251.0,"의류, 신발, 화장품 등",39812.51,0,0
WH_00404,씨제이대한통운 주식회사,인천광역시,인천광역시 서구 북항로178번길 46 (원창동),인천 서구 북항로178번길 46,37.5106415287911,126.630094556928,12210.0,12210000.0,1221000.0,택배물품,12210,0,0
WH_00405,주식회사 알앤알물류,경기도,경기도 평택시 청북읍 청북중앙로 832-43,경기 평택시 청북읍 청북중앙로 832-43,37.0618094153097,126.910518916684,109321.36,109321360.0,10932136.0,냉동·냉장 식품 등(예정),48564.91,60756.45,0
WH_00406,주식회사 씨제이에스,경기도,"경기도 김포시 양촌읍 황금로 299, 5층",경기 김포시 양촌읍 황금로 299,37.6107456518181,126.602213004127,5433.42,5433420.0,543342.0,"의료용품, 화장품",5433.42,0,0
WH_00408,주식회사 버킷플레이스,경기도,경기도 이천시 마장면 마도로 177,경기 이천시 마장면 마도로 177,37.2713725497628,127.351817568569,3359.31,3359310.0,335931.0,"책상, 의자, 침대 등 가구류",3359.31,0,0
WH_00409,주식회사 더블유지엘,경기도,경기도 광주시 포은대로 265-14 (추자동),경기 광주시 포은대로 265-14,37.3567766369315,127.222479892412,13452.64,13452640.0,1345264.0,의류,13452.64,0,0
WH_00410,주식회사 지오영,경기도,"경기도 김포시 고촌읍 아라육로57번길 108, 2층",경기 김포시 고촌읍 아라육로57번길 108,37.5914670817242,126.797458530021,3802.98,3802980.0,380298.0,"의료기기, 의약품",3786.45,16.53,0
WH_00411,주식회사 해동물류,경기도,"경기도 이천시 백사면 청백리로393번길 519-51, B동",경기 이천시 백사면 청백리로393번길 519-51,37.3333505098515,127.490427899488,39124.92,39124920.0,3912492.0,"화장품, 생활용품",19830.81,0,19294.11
WH_00412,동원로엑스(주),경상남도,"경상남도 양산시 산막공단북2길 34-54, 3층 (산막동)",경남 양산시 산막공단북2길 34-54,35.3705085686431,129.055002344764,7250.73,7250730.0,725073.0,자동차 부품,7250.73,0,0
WH_00413,주식회사 대겸종합물류,경상남도,경상남도 김해시 대동면 대동산단8로 15-33,경남 김해시 대동면 대동산단8로 15-33,35.2814798936919,128.988336114627,2206.19,2206190.0,220619.0,"냉동, 냉장식품",0,2206.19,0
WH_00414,주식회사 신우물류,경상남도,경상남도 진주시 정촌면 뿌리산단로50번길 130,경남 진주시 정촌면 뿌리산단로50번길 130,35.1118882718133,128.110897746071,2256.95,2256950.0,225695.0,"복사지,사무용품,생활용품",2256.95,0,0
WH_00415,(주)민영로지스,충청남도,충청남도 당진시 송악읍 부곡공단로 11,충남 당진시 송악읍 부곡공단로 11,36.9426243884916,126.786914844493,7406.3,7406300.0,740630.0,"코일,시트 및 그외 각종 철제품",7406.3,0,0
WH_00417,주식회사 브로스랜드,경기도,경기도 이천시 장호원읍 경충대로597번길 66,경기 이천시 장호원읍 경충대로597번길 66,37.1541170739294,127.574874356761,14704.0,14704000.0,1470400.0,"화장품, 사무용품, 잡화",14704,0,0
WH_00418,씨제이대한통운(주),경기도,경기도 이천시 대월면 양녕로 78,경기 이천시 대월면 양녕로 78,37.1783381314407,127.499962935175,12945.57,12945570.0,1294557.0,식자재(완제품),0,12945.57,0
WH_00419,(주)에스엘케이,경기도,경기도 이천시 호법면 중부대로 797-37,경기 이천시 호법면 중부대로 797-37,37.2464312955598,127.421586403766,32761.61,32761610.0,3276161.0,의류 및 잡화,32761.61,0,0
WH_00420,용마로지스 주식회사,경기도,경기도 이천시 설성면 진상미로264번길 21-19,경기 이천시 설성면 진상미로264번길 21-19,37.1076505478712,127.53715671976,11554.46,11554460.0,1155446.0,의약품 등,34702.46,0,0
WH_00421,주식회사 홍천엠앤티,경기도,"경기도 이천시 마장면 프리미엄아울렛로 33-80, B동 3층",경기 이천시 마장면 프리미엄아울렛로 33-80,37.2528988542597,127.394471943657,3894.0,3894000.0,389400.0,"화장품류, 건강보조식품류",3894,0,0
WH_00422,홍천로지스,경기도,"경기도 이천시 마장면 프리미엄아울렛로 33-80, A동 3층",경기 이천시 마장면 프리미엄아울렛로 33-80,37.2528988542597,127.394471943657,3306.0,3306000.0,330600.0,화장품류 및 건강보조식품류,3306,0,0
WH_00423,삼양로지스틱스(주),경기도,"경기도 용인시 처인구 백암면 원설로 606, 3층",경기 용인시 처인구 백암면 원설로 606,37.1427669669939,127.397693310178,22730.62,22730620.0,2273062.0,"신발, 가방, 신발용품 등",22730.62,0,0
WH_00424,로젠9WN),경기도,"경기도 이천시 진상미로 1894, 3층 (대포동)",경기 이천시 진상미로 1894,37.2166864030905,127.452387321152,18.13,18130.0,1813.0,일반 택배물품,18.13,0,0
WH_00425,(주)피앤에스네트웍스,인천광역시,"인천광역시 중구 자유무역로 242, PNS 인천공항 물류센터 (운서동)",인천 중구 자유무역로 242,37.4870448389988,126.471409698222,9598.58,9598580.0,959858.0,"반도체(IC, WAFER 등), 자동차 부품 등",9598.58,0,0
WH_00426,(주)블루엠텍,경기도,경기도 평택시 청북읍 드림산단1로 45,경기 평택시 청북읍 드림산단1로 45,37.0529506027079,126.980657653521,7870.0,7870000.0,787000.0,"의약품, 의료기기, 화장품, 건강기능식품 등",2625,5245,0
WH_00427,유한회사대현바이오,전북특별자치도,전북특별자치도 군산시 산단동서로 44-12 (오식도동),전북특별자치도 군산시 산단동서로 44-12,35.9519397174788,126.578586873462,3262.28,3262280.0,326228.0,일반마스크 완제품,3262.28,0,0
WH_00428,CJ대한통운(주) 부산생수센터,부산광역시,"부산광역시 강서구 미음국제2로 69, A동 (미음동)",부산 강서구 미음국제2로 69,35.1474594349728,128.869401671912,2578.5,2578500.0,257850.0,"생수, 탄산음료, 복사지",2578.5,0,0
WH_00429,에스지씨이앤씨 주식회사,인천광역시,인천광역시 서구 북항단지로 110 (원창동),인천 서구 북항단지로 110,37.501221548676,126.617386536847,43126.33,43126330.0,4312633.0,저온보관물류,0,28774.91,14351.42
WH_00430,(주)글로벌로직스,경기도,"경기도 광주시 초월읍 신월길 8-7, 1동",경기 광주시 초월읍 신월길 8-7,37.4122079882625,127.302214839547,396.0,396000.0,39600.0,물류포장운송서비스,396,0,0
WH_00432,교촌에프앤비(주),경기도,"경기도 평택시 진위면 마산8로 25, 교촌 에프앤비물류센터",경기 평택시 진위면 마산8로 25,37.0891140742534,127.100225291396,9482.22,9482220.000000002,948222.0,"냉동/냉장 육계, 소스류, 포장박스 등",5277.01,4205.21,0
WH_00433,이토스코리아 유한회사,인천광역시,"인천광역시 서구 드림로 700, 켄달스퀘어검단로지스틱스파크 4층 (당하동)",인천 서구 드림로 700,37.5786296341776,126.712977072142,3569.8,3569800.0,356980.0,예술품 등,3569.8,0,0
WH_00435,주식회사 씨에이치테크,경상북도,경상북도 김천시 감천면 금감로 1252,경북 김천시 감천면 금감로 1252,36.0402533559006,128.130341812479,2654.16,2654160.0,265416.0,"부직포 원단, PE 의류, 투표함, 기표대하판",2654.16,0,0
WH_00436,주식회사 오페라살루따리스,경기도,"경기도 김포시 고촌읍 아라육로57번길 45, 4층",경기 김포시 고촌읍 아라육로57번길 45,37.5907006041633,126.793967908301,2975.21,2975210.0,297521.0,의료 및 건강용품,2975.21,0,0
WH_00438,주식회사 인터지스,경기도,경기도 이천시 부발읍 황무로 1840,경기 이천시 부발읍 황무로 1840,37.2606626182682,127.517491995313,6411.67,6411670.0,641167.0,소비재(생활용품),6411.67,0,0
WH_00439,동원로엑스(주),전북특별자치도,전북특별자치도 익산시 석암로13길 59 (팔봉동),전북특별자치도 익산시 석암로13길 59,35.9528115606113,127.008081592083,4958.68,4958680.0,495868.0,자동차 부품,4722.22,0,236.46
WH_00440,강서로지스,부산광역시,부산광역시 강서구 미음국제2로 58 (미음동),부산 강서구 미음국제2로 58,35.1491215122664,128.871216985809,2936.07,2936070.0,293607.0,공산품 등,2936.07,0,0
WH_00442,씨제이대한통운(주),경상북도,경상북도 상주시 낙동면 영남제일로 186,경북 상주시 낙동면 영남제일로 186,36.3714259597744,128.293062730536,1874.0,1874000.0,187400.0,"카길애프리퓨리나 사료 일체(BIN, 톤백, 지대외)",1874,0,0
WH_00443,CJ대한통운(주) 대전생수센터,대전광역시,"대전광역시 동구 하소로 53, 대전킴벌리하소동창고 1동 (하소동)",대전 동구 하소로 53,36.2201710792542,127.438786784614,2314.2,2314200.0,231420.0,"생수, 탄산음료, 복사지",2314.2,0,0
WH_00444,씨앤아이로지스틱스,충청북도,충청북도 음성군 대소읍 삼양로 1080,충북 음성군 대소읍 삼양로 1080,36.9524530870375,127.449471811251,42511.23,42511229.99999999,4251123.0,가공통조림 등,28936.42,13574.81,0
WH_00445,씨제이대한통운(주),경상북도,경상북도 경산시 진량읍 공단11로 215,경북 경산시 진량읍 공단11로 215,35.8743707997777,128.83933649264,47082.89,47082890.0,4708289.0,화장품,47082.89,0,0
WH_00447,주식회사 디에스브이컨트랙트로지스틱스,경기도,"경기도 군포시 번영로 82-29, 한국복합물류(주) P동 (부곡동)",경기 군포시 번영로 82-29,37.3330460947043,126.941348840356,4995.1,4995100.0,499510.00000000006,"전자부품, 커넥터",4995.1,0,0
WH_00449,지에스비주식회사,전북특별자치도,전북특별자치도 군산시 동장산로 267 (소룡동),전북특별자치도 군산시 동장산로 267,35.9725461265529,126.584326770716,18260.43,18260430.0,1826043.0,자동차 부품,18260.43,0,0
WH_00450,씨제이대한통운 주식회사,경기도,경기도 여주시 신륵로 117 (천송동),경기 여주시 신륵로 117,37.303092149707,127.663275761696,12693.75,12693750.0,1269375.0,생수,6722.48,0,5971.27
WH_00451,(주)더북센터,경기도,경기도 파주시 적성면 선고개길 36-75,경기 파주시 적성면 선고개길 36-75,37.9729999299456,126.938995722337,8371.76,8371760.0,837176.0,서적,8371.76,0,0
WH_00452,아도코리아,경기도,"경기도 광주시 도척면 도척로 401-82, (주)한국야쿠르트곤지암물류소물류창고 3층",경기 광주시 도척면 도척로 401-82,37.313761602043,127.340627009917,1851.0,1851000.0,185100.0,골프용품 및 스포츠용품,1851,0,0
WH_00453,(주)제이제이플러스,경기도,"경기도 파주시 파주읍 우계로 213, 6동 1층",경기 파주시 파주읍 우계로 213,37.8440416472761,126.811256502256,1465.77,1465770.0,146577.0,물류대행,1465.77,0,0
WH_00454,롯데글로벌로지스(주),경상북도,"경상북도 경산시 진량읍 공단11로 215, 경산복합물류센터 5층",경북 경산시 진량읍 공단11로 215,35.8743707997777,128.83933649264,28143.6,28143600.0,2814360.0,"식음료, 생활용품, 잡화 등",28143.6,0,0
WH_00455,(주)리드앤,충청북도,충청북도 음성군 생극면 능안로 214-9,충북 음성군 생극면 능안로 214-9,37.0564482974412,127.617723133142,1090.0,1090000.0,109000.0,로봇 / 사이니지,1090,0,0
WH_00456,씨제이대한통운(주) 옥천생수센터,충청북도,충청북도 옥천군 동이면 금강로 65,충북 옥천군 동이면 금강로 65,36.2929723257045,127.620272979309,11123.97,11123970.000000002,1112397.0,"생수, 탄산음료, 복사지",2528.93,0,8595.04
WH_00457,주식회사 피케이로지스틱스,경기도,경기도 용인시 처인구 원삼면 가재월로 6,경기 용인시 처인구 원삼면 가재월로 6,37.1691772771303,127.325918909954,3609.9,3609900.0,360990.0,"햄선물세트, 김, 햇반, 완구, 글로리용품, 세제",3609.9,0,0
WH_00458,주식회사 두핸즈 용인지점,경기도,"경기도 용인시 처인구 백암면 죽양대로904번길 65, 지하1층~지상1층",경기 용인시 처인구 백암면 죽양대로904번길 65,37.1499374388497,127.390493119623,4745.0,4745000.0,474500.0,화장품 및 건강기능식품,4745,0,0
WH_00460,씨제이대한통운(주),인천광역시,"인천광역시 중구 서해대로 143, 3층 (항동7가)",인천 중구 서해대로 143,37.4425842197682,126.618528200329,8621.23,8621230.0,862123.0,물품,8621.23,0,0
WH_00463,롯데글로벌로지스(주),부산광역시,부산광역시 강서구 미음국제2로 58 (미음동),부산 강서구 미음국제2로 58,35.1491215122664,128.871216985809,12206.64,12206640.0,1220664.0,"건과제품, 빙과제품",8161.64,4045,0
WH_00464,주식회사 로풀,경기도,"경기도 여주시 가남읍 본두1길 17-54, A-2동",경기 여주시 가남읍 본두1길 17-54,37.2310114967481,127.579282053528,28083.21,28083210.0,2808321.0,"의류, 생활용품 등 잡화",28083.21,0,0
WH_00465,주식회사 홍천로지스,인천광역시,"인천광역시 서구 북항로245번길 12, 2층 (원창동)",인천 서구 북항로245번길 12,37.5051998100106,126.619725434162,7106.0,7106000.0,710600.0,"세제류, 화장품류 등",7106,0,0
WH_00466,블루산업개발(주) 물류창고,경기도,경기도 평택시 진위면 서탄로 33,경기 평택시 진위면 서탄로 33,37.1036168438293,127.059749975928,36002.28,36002280.0,3600228.0,보루지,36002.28,0,0
WH_00467,(주)태은물류,충청남도,충청남도 천안시 동남구 목천읍 도장로 75-13,충남 천안시 동남구 목천읍 도장로 75-13,36.748933883065,127.178158720049,1732.0,1732000.0,173200.0,공산품(농기계 등),1732,0,0
WH_00468,(주)아이로지스틱스,경기도,경기도 화성시 동탄구 동탄물류로 48 (신동),경기 화성시 동탄구 동탄물류로 48,37.1701541911454,127.131455370372,1699.1,1699100.0,169910.0,"두유, 주방용품, 목공용품 등 상온 보관 가능한고객위탁 물품",1699.1,0,0
WH_00469,CJ대한통운(주) 대구생수센터,대구광역시,"대구광역시 달성군 하빈면 달구벌대로8길 46, Logis All",대구 달성군 하빈면 달구벌대로8길 46,35.8750937207117,128.39950116676,8320.0,8320000.0,832000.0,"생수, 탄산음료, 복사지",1708.5,0,6611.5
WH_00470,롯데글로벌로지스(주),경기도,"경기도 시흥시 수인로 2127-11, (주)한샘 (조남동)",경기 시흥시 수인로 2127-11,37.3723564848249,126.87290665599,8904.05,8904050.0,890404.9999999999,택배물품,8904.05,0,0
WH_00473,디에이치엘 서플라이체인 코리아,인천광역시,"인천광역시 서구 드림로 700, 켄달스퀘어검단로지스틱스파크 3층 (당하동)",인천 서구 드림로 700,37.5786296341776,126.712977072142,16814.0,16814000.0,1681400.0,"컴퓨터부품, spare part. 의료제약장비, 청소기",16814,0,0
WH_00474,씨제이대한통운(주),경상남도,경상남도 김해시 상동면 상동로 680-70,경남 김해시 상동면 상동로 680-70,35.3114034895569,128.939607156748,16858.27,16858270.0,1685827.0,배터리셀,11270.66,0,0
WH_00475,에스엘물류서산,충청남도,충청남도 서산시 고북면 고북1로 404-10,충남 서산시 고북면 고북1로 404-10,36.676664029686,126.533563089334,8611.99,8611990.0,861199.0,농산물(양곡),2976,0,5635.99
WH_00476,(주)태은물류,충청북도,충청북도 청주시 서원구 남이면 연청로 1288-21,충북 청주시 서원구 남이면 연청로 1288-21,36.5299602982453,127.417183145803,7260.0,7260000.0,726000.0,공산품(농기계 등),7260,0,0
WH_00478,엔와이국제물류주식회사,인천광역시,"인천광역시 서구 갑문1로 20, 스카이박스1 1층 (오류동)",인천 서구 갑문1로 20,37.5637990905527,126.602830160753,7430.02,7430020.0,743002.0,"소형가전기기,생활용품,화장품 등",7430.02,0,0
WH_00480,(주)태은물류,경기도,경기도 이천시 호법면 중부대로798번길 106,경기 이천시 호법면 중부대로798번길 106,37.2394804969919,127.408919940645,3348.93,3348930.0,334893.0,화장품 등,3348.93,0,0
WH_00481,(주)엘엑스판토스,경기도,경기도 이천시 부발읍 중부대로1997번길 46,경기 이천시 부발읍 중부대로1997번길 46,37.2950178530204,127.527586200936,20243.0,20243000.0,2024300.0,"생활용품, 잡화 등",20243,0,0
WH_00482,씨제이대한통운(주),경기도,경기도 양주시 부흥로 1818-11 (광사동),경기 양주시 부흥로 1818-11,37.7870416412545,127.071363220173,1738.5,1738500.0,173850.0,1,1738.5,0,0
WH_00483,(주)한진,충청북도,충청북도 청주시 서원구 남이면 청남로 845,충북 청주시 서원구 남이면 청남로 845,36.5288161533518,127.429685234617,2559.4,2559400.0,255940.0,신선식품,970.2,1589.2,0
WH_00484,(유)로지스진,전북특별자치도,전북특별자치도 완주군 봉동읍 완주산단2로 282-23,전북특별자치도 완주군 봉동읍 완주산단2로 282-23,35.9608276780063,127.13201215865,2310.0,2310000.0,231000.0,3자물류(공산품),2310,0,0
WH_00485,한솔로지스유(주),경기도,경기도 파주시 탄현면 한록산길 7,경기 파주시 탄현면 한록산길 7,37.7938592565534,126.694316588875,4258.0,4258000.0,425800.0,종이류,4258,0,0
WH_00486,용마로지스 주식회사,인천광역시,"인천광역시 서구 드림로 700, 켄달스퀘어검단로지스틱스파크 4,7층 (당하동)",인천 서구 드림로 700,37.5786296341776,126.712977072142,6310.39,6310390.0,631039.0,의약품 등,6310.39,0,0
WH_00487,롯데글로벌로직스(주),경기도,경기도 이천시 설성면 설가로278번길 96-126,경기 이천시 설성면 설가로278번길 96-126,37.1520115898133,127.518376682643,20000.0,20000000.0,2000000.0,"생활용품, 잡화 등",20000,0,0
WH_00488,주식회사 디앤비파트너스,경기도,경기도 안성시 삼죽면 삼죽로 221-17,경기 안성시 삼죽면 삼죽로 221-17,37.0769588988306,127.386153524317,30804.5,30804500.0,3080450.0,"사료, 반려용품, 커피잡화, 소형가전, 장난감등",30804.5,0,0
WH_00489,엠큐김해 주식회사,경상남도,경상남도 김해시 주촌면 이노비즈로 33-20,경남 김해시 주촌면 이노비즈로 33-20,35.2578015926026,128.827155824303,15670.3,15670300.0,1567030.0,일반물품,13560.08,2110.22,0
WH_00490,(주)동방물류센터,부산광역시,"부산광역시 강서구 미음국제2로 58, 5층 (미음동)",부산 강서구 미음국제2로 58,35.1491215122664,128.871216985809,11607.0,11607000.0,1160700.0,"전자제품(식기세척기, 세탁기, 전자레인지 등) 외",11607,0,0
WH_00491,엔피로지스 주식회사,경기도,"경기도 여주시 장여로 1610, 3층 (삼교동)",경기 여주시 장여로 1610,37.2422497162789,127.655253310508,9722.79,9722790.0,972279.0,일반 가전제품,9722.79,0,0
WH_00492,주식회사 하림산업,전북특별자치도,전북특별자치도 익산시 함열읍 익산대로78길 313,전북특별자치도 익산시 함열읍 익산대로78길 313,36.0312737527444,126.957763550587,31338.0,31338000.0,3133800.0,식품,5146,2131,24061
WH_00493,(주)바로스,경기도,경기도 용인시 처인구 양지면 제일리 346-23,경기 용인시 처인구 양지읍 제일리 346-23,37.2287088467993,127.302327108039,12075.6,12075600.0,1207560.0,"가구, 집기류",12075.6,0,0
WH_00496,한국머스크물류서비스(주),경기도,"경기도 여주시 가남읍 여주남로 536, 지하1층(일부),1층,2층,3층(일부)",경기 여주시 가남읍 여주남로 536,37.2498281522913,127.59000881872,50044.82,50044820.0,5004482.0,"의류, 신발",50044.82,0,0
WH_00499,(주)금왕에프원,충청북도,충청북도 음성군 금왕읍 금왕테크노1길 93,충북 음성군 금왕읍 금왕테크노1길 93,36.9663185242945,127.573313034053,112242.47,112242470.0,11224247.0,"산업용 및 일반공산품, 농축산물",88271.54,23970.93,0
WH_00500,(주)에이씨티앤코아물류,경기도,경기도 광주시 곤지암읍 광여로 788-9,경기 광주시 곤지암읍 광여로 788-9,37.3822168281495,127.40669254899,1400.0,1400000.0,140000.0,의류,1400,0,0
WH_00502,엠에스에스로지스틱스(주),경기도,"경기도 군포시 번영로 82, 한국복합물류(주) 관리동 F동 1층 (부곡동)",경기 군포시 번영로 82,37.3309459272918,126.93722666624,1818.0,1818000.0,181800.0,화장지 및 기타 위생용품,1818,0,0
WH_00504,(주)개미창고,경기도,"경기도 이천시 마장면 이장로311번길 5-30, 신관 2층",경기 이천시 마장면 이장로311번길 5-30,37.2785107585258,127.386041351526,3548.84,3548840.0,354884.0,"공산품, 잡화 등",3548.84,0,0
WH_00506,로지뷰 주식회사,충청남도,"충청남도 천안시 서북구 성환읍 지족향길 10, 수향골원두막집",충남 천안시 서북구 성환읍 지족향길 10,36.950257909364,127.142448751892,4864.5,4864500.0,486450.0,생활용품,4864.5,0,0
WH_00507,씨제이대한통운,인천광역시,"인천광역시 중구 서해대로 143, 4층 (항동7가)",인천 중구 서해대로 143,37.4425842197682,126.618528200329,7313.24,7313240.0,731324.0,택배상품 등,7313.24,0,0
WH_00509,(주)한샘서비스,경기도,경기도 시흥시 오이도로 22-11 (정왕동),경기 시흥시 오이도로 22-11,37.3479394843039,126.700683890069,10462.47,10462470.0,1046247.0,택배물품,10462.47,0,0
WH_00512,주식회사 디에스브이컨트랙트 로지스틱스,인천광역시,"인천광역시 서구 북항단지로101번길 10, 외3필지 (원창동)",,37.4563,126.7052,8590.78,8590780.0,859078.0000000001,"유모차, 통신장비 등",8590.78,0,0
WH_00513,㈜케이씨티시 덕평2물류센터,경기도,경기도 이천시 마장면 덕평로661번길 87,경기 이천시 마장면 덕평로661번길 87,37.2164962261558,127.371722634397,15627.0,15627000.0,1562700.0,주류 등,15627,0,0
WH_00514,주식회사 두핸즈 남양주지점,경기도,"경기도 남양주시 수동면 지둔로 191, 오뚜기물류서비스 남양주안전물류센터 3층",경기 남양주시 수동면 지둔로 191,37.7042762588293,127.306925169625,5292.3,5292300.0,529230.0,"화장품, 반려동물간식,상온식품 등",5292.3,0,0
WH_00519,주식회사 한진,인천광역시,인천광역시 서구 북항단지로 110 (원창동),인천 서구 북항단지로 110,37.501221548676,126.617386536847,1867.77,1867770.0,186777.0,신선식품,0,1867.77,0
WH_00520,(주)엘엑스판토스,경상북도,"경상북도 구미시 산호대로 264-16, 3층 (공단동)",경북 구미시 산호대로 264-16,36.105958643154,128.38791702515,1233.0,1233000.0,123300.0,전자 자재/부품,1233,0,0
WH_00524,ATG컴퍼니,경기도,"경기도 이천시 설성면 노성로259번길 76-20, ATG컴퍼니 이천",경기 이천시 설성면 노성로259번길 76-20,37.128750530397,127.482291836966,3057.12,3057120.0,305712.0,생활용품,3057.12,0,0
WH_00526,씨제이대한통운(주) (송파Csub),경기도,"경기도 광주시 초월읍 산수로622번길 44, 가동",경기 광주시 초월읍 산수로622번길 44,37.4137413445018,127.308802126738,2837.99,2837990.0,283799.0,택배화물,2837.99,0,0
WH_00529,에쓰푸드 주식회사,경기도,경기도 용인시 처인구 양지면 양지리 915,경기 용인시 처인구 양지읍 양지리 915,37.2313636310577,127.294335257758,9792.0,9792000.0,979200.0, ,0,9792,0
WH_00530,중앙기업(주) 신항물류센터,경상남도,경상남도 창원시 진해구 두동남로 40 (두동),경남 창원시 진해구 두동남로 40,35.1194720770822,128.797307717455,16532.1,16532099.999999998,1653209.9999999998,"20ft, 40ft 컨테이너",0,0,16532.1
WH_00534,(주)아이스토리지,경기도,"경기도 파주시 운정로 146-30, 2동 2층 (상지석동)",경기 파주시 운정로 146-30,37.7205453180931,126.779546411265,2880.0,2880000.0,288000.0,"화장품, 전기기기, 생활용품 등",2880,0,0
WH_00535,로지스파트너스 주식회사,전라남도,전라남도 장성군 동화면 임정로 160,전남 장성군 동화면 임정로 160,35.253570880331,126.719647038414,7823.89,7823890.0,782389.0,식자재 등,1685.09,6749.93,0
WH_00536,세중해운(주),충청북도,충청북도 청주시 흥덕구 오송읍 오송생명8로 65,충북 청주시 흥덕구 오송읍 오송생명8로 65,36.6180644613438,127.307415052576,4801.42,4801420.0,480142.0,"바이오제품(의약품,의료기기,화장품,건강기능식품등)",1437.48,614.66,2749.28
WH_00537,주식회사 이브이로지스,경기도,"경기도 평택시 유천로 49, 한라홀딩스 평택냉장 (합정동)",경기 평택시 유천로 49,36.976630115809,127.107727271874,32514.9,32514900.0,3251490.0, ,0,32514.9,0
WH_00538,용마로지스㈜,경기도,경기도 이천시 설성면 진상미로 218,경기 이천시 설성면 진상미로 218,37.1069741418042,127.543598601673,15837.22,15837220.0,1583722.0,"의약품, 건강기능식품 등",15837.22,0,0
WH_00539,(주)쿱로지스틱스경남,경상남도,"경상남도 양산시 물금읍 제방로 285, 양산ICD 3단지",경남 양산시 물금읍 제방로 285,35.3139154190026,129.01739513172,1640.78,1640780.0,164078.0,"농산물, 축산물, 수산물, 가공품",830.18,810.6,0
WH_00541,(주)현대홈쇼핑,경기도,경기도 화성시 만세구 팔탄면 버들로 1451,경기 화성시 만세구 팔탄면 버들로 1451,37.1230825703305,126.864773619189,37502.4,37502400.0,3750240.0,"일반 공산품(의류, 잡화 등)",37502.4,0,0
WH_00543,㈜유진소닉,경상북도,경상북도 칠곡군 지천면 산단터널로 240,경북 칠곡군 지천면 산단터널로 240,35.9543081814529,128.442820948596,4947.0,4947000.0,494700.0,"식자재, 생활용품",2970,3946.8,0
WH_00545,윤형풍국제무역주식회사,인천광역시,"인천광역시 서구 원석로 196, 9층 (원창동)",인천 서구 원석로 196,37.5136504762534,126.642759295262,5268.0,5268000.0,526800.0,택배물류,5268,0,0
WH_00548,씨제이대한통운(주),울산광역시,울산광역시 북구 효자로 112 (효문동),울산 북구 효자로 112,35.5712898803274,129.368644020304,3487.5,3487500.0,348750.0,택배물품,3487.5,0,0
WH_00549,(주)지아이지,경기도,"경기도 안성시 일죽면 초막길 100-2, (주)지디벨로프홀딩스",경기 안성시 일죽면 초막길 100,37.1248835607098,127.424902136575,29822.42,29822420.0,2982242.0,전동공구 및 전자제품,24800.02,5022.4,0
WH_00550,(주)디더블유로지스틱스,경상남도,"경상남도 양산시 물금읍 제방로 165, ICD8단지 85동86동",경남 양산시 물금읍 제방로 165,35.3040161296952,129.014669943143,7854.98,7854980.000000001,785498.0,고무,2885.76,0,4969.22
WH_00552,패스트박스(주)_송림센터(D동),인천광역시,인천광역시 서구 백범로910번길 26 (가좌동),인천 서구 백범로910번길 26,37.4892118109736,126.658264016149,13004.98,13004980.0,1300498.0,"의류,공산품",13004.98,0,0
WH_00553,주식회사 로지스밸리,경기도,경기도 남양주시 화도읍 마치로 306,경기 남양주시 화도읍 마치로 306,37.6540381547665,127.279516463541,3567.0,3567000.0,356700.0,잡화 및 신선식품,0,3567,0
WH_00554,한국철도공사(오봉 철강창고 20동),경기도,"경기도 의왕시 가나무로 137, 성신양회 (이동)",경기 의왕시 가나무로 137,37.3399491390798,126.952772273881,5249.77,5249770.0,524977.0,철강제품(코일),5249.77,0,0
